Len1	Boot1	Len2	Boot2
0.0992266839	N10514	0.0865015256	N2375
0.1741149198	N10512	0.1524424373	N2374
0.0407218939	N10587	0.0743051533	N2447
0.0248249095	N10611	0.0295817179	N2469
0.031087468000000004	N10590	0.0351457095	N2449
0.0422785008	N10589	0.0483675375	N2448
0.036751657800000004	N10610	0.0365998548	N2468
0.059534365400000004	N10594	0.0807455392	N2453
0.0994158748	N10591	0.1137408964	N2450
0.055702763	N10593	0.0746892388	N2452
0.0404092502	N10592	0.0583654896	N2451
0.0317607465	N10609	0.0456501002	N2467
0.0558235017	N10608	0.0535559073	N2466
0.1073480304	N10599	0.1371979819	N2457
0.0327362613	N10598	0.0385574382	N2456
0.0133214776	N10597	0.0088939107	N2455
0.0354633147	N10607	0.0336943502	N2465
0.1403350477	N10606	0.176704437	N2464
0.0133304644	N10601	0.0162097305	N2459
0.0058665122	N10600	0.0041743852	N2458
0.0116565937	N10605	0.0167497725	N2463
0.0022325753	N10602	0.0006542357	N2460
0.0031442156	N10604	0.005303168	N2462
0.0018175772	N10603	0.0003363634	N2461
0.1794322169	N10595	0.197456111	N2454
0.024635883400000003	N10672	0.0273684917	N2533
0.0434899887	N10671	0.039442704	N2532
0.0324806816	N10617	0.0333970385	N2478
0.0713075203	N10614	0.0953282663	N2475
0.0303778449	N10616	0.0304320111	N2477
0.1011946498	N10615	0.1081152589	N2476
0.0690833258	N10669	0.0815159587	N2531
0.026944423000000002	N10642	0.0389156264	N2530
0.0190342101	N10622	0.0212923556	N2509
0.0416634978	N10618	0.0573940598	N2504
0.0225617663	N10621	0.0258932807	N2508
0.0285573813	N10620	0.0407119877	N2507
0.0256389024	N10619	0.0456988807	N2506
0.0149674097	N10641	0.011356563	N2529
0.0150127901	N10627	0.0044191699	N2514
0.0315882829	N10623	0.0485011877	N2510
0.0187570032	N10625	0.0273476162	N2513
0.0291302234	N10624	0.0403888326	N2512
0.024770299	N10640	0.0404678456	N2528
0.0394949072	N10639	0.0426660292	N2527
0.0215468261	N10631	0.0117462067	N2518
0.0329479321	N10628	0.0343842641	N2515
0.0520350148	N10630	0.0683450418	N2517
0.022231076	N10629	0.028408063	N2516
0.0242048132	N10638	0.0181623732	N2526
0.0229533141	N10632	0.0173285085	N2519
0.1246846875	N10637	0.1639617944	N2525
0.012541046699999999	N10634	0.013129523	N2521
0.0066012549	N10633	0.0081958186	N2520
0.011243788	N10636	0.0212303703	N2524
0.0041534768	N10635	0.0086553643	N2523
0.021062917	N10668	0.0141133783	N2503
0.0221392503	N10649	0.0192231159	N2484
0.0247362411	N10644	0.0259058671	N2480
0.0377184177	N10643	0.0489175448	N2479
0.027773051	N10648	0.0279436553	N2483
0.088312401	N10647	0.1207287236	N2482
0.1409380761	N10646	0.1793078397	N2481
0.0192109752	N10667	0.0164407093	N2502
0.0276367972	N10654	0.0299562556	N2489
0.0682260895	N10650	0.0746471868	N2485
0.0263157204	N10653	0.0418454598	N2488
0.018058698	N10652	0.012003104	N2487
0.0213196903	N10651	0.0254499071	N2486
0.0255294917	N10666	0.0400598298	N2501
0.0272782183	N10656	0.0301636526	N2491
0.036851269	N10655	0.0579161866	N2490
0.0201188458	N10665	0.0193619668	N2500
0.0312641197	N10664	0.0381590283	N2499
0.0161793654	N10659	0.024290307	N2494
0.0111388729	N10658	0.0249717269	N2493
0.0040331588	N10657	0.0058564144	N2492
0.0225295742	N10663	0.025981653	N2498
0.0137366951	N10660	0.0194086767	N2495
0.0076373266	N10662	0.0096314565	N2497
0.0145084571	N10661	0.0297039641	N2496
0.2144876235	N10457	0.1526354316	N2346
0.0529779565	N10456	0.0409481334	N2345
0.0502779861	N10453	0.0353692216	N2342
0.1549851693	N10455	0.1770488496	N2344
0.0445415225	N10454	0.0565573801	N2343
0.2422400191	N10825	0.3338945564	N2341
0.0707946631	N10824	0.1051041248	N2340
0.0867725259	N10693	0.0798070119	N2266
0.0452397189	N10823	0.0355249294	N2339
0.0379104369	N10699	0.0430920335	N2271
0.037668658	N10698	0.0232235082	N2270
0.0657955248	N10694	0.0851211521	N2267
0.042483521	N10697	0.0294888286	N2269
0.0400554078	N10696	0.045319659	N2268
0.101874418	N10821	0.0925342999	N2338
0.0284271273	N10718	0.0251625239	N2287
0.0550385002	N10708	0.0791629148	N2277
0.025985043399999998	N10702	0.0235118962	N2273
0.1008560976	N10700	0.0891184024	N2272
0.0282778831	N10707	0.0182937128	N2276
0.0651054503	N10705	0.0301063949	N2275
0.0847674891	N10704	0.103367914	N2274
0.0361840636	N10717	0.0315989485	N2286
0.0378437686	N10709	0.0277397652	N2278
0.0396804679	N10716	0.033366525	N2285
0.0983841675	N10711	0.1214147107	N2280
0.017853914	N10710	0.0245104218	N2279
0.0477010622	N10715	0.0355953627	N2284
0.0560074686	N10712	0.0677592059	N2281
0.0648613119	N10714	0.0895611008	N2283
0.0228752701	N10713	0.0368942031	N2282
0.087332667	N10819	0.058970011	N2337
0.1037867111	N10726	0.1227400036	N2295
0.0049048062	N10720	0.0061245646	N2289
0.0057807718	N10719	0.004847207	N2288
0.0071574531	N10725	0.0048504157	N2294
0.0060882822	N10724	0.0046217909	N2293
0.0052934665	N10721	0.0150924533	N2290
0.0048903883	N10723	0.0024734881	N2292
0.373236922	N10802	0.1843179605	N2336
0.2625972617	N10800	0.2950996082	N2334
0.0752256045	N10799	0.0822166737	N2333
0.0434886132	N10771	0.0544884853	N2309
0.1073547369	N10796	0.0640421494	N2332
0.035594069900000004	N10773	0.061057605	N2311
1e-06	N10772	1.84381e-05	N2310
0.0117181204	N10792	0.0065671375	N2328
0.0146634062	N10790	0.0136862712	N2327
0.0059590067	N10789	0.0053030172	N2326
0.009840039	N10785	0.0052492724	N2321
0.0055606696	N10784	0.0135718509	N2320
0.0019711861	N10781	0.0106788664	N2317
0.0022268967	N10783	0.0145198756	N2319
0.0012506139	N10782	0.0043277242	N2318
0.0213016544	N10779	0.0332160543	N2315
0.0048831141	N10778	0.0125251466	N2314
0.0989516811	N10769	0.0569275985	N2308
0.0922077605	N10767	0.1248494741	N2307
0.1221809222	N10768	0.1034205094	N2306
0.0866748453	N10765	0.0678412398	N2302
0.1388757762	N10762	0.0861902094	N2301
0.1377295767	N10761	0.1412013202	N2300
1e-06	N10760	2.2962e-06	N2299
1e-06	N10759	0.0021889237	N2297
0.3812353969	N10746	0.2013987783	N2305
0.0126635401	N10745	0.0165571816	N2304
0.0087197068	N10744	0.0030767235	N2303
0.3292601825	N10691	0.3031956473	N2265
0.0277544423	N10690	0.0251747368	N2264
0.0256786004	N10685	0.0176495203	N2259
0.0231670134	N10689	0.006075009	N2263
0.049213285	N10688	0.0681127606	N2262
0.0028317913	N10687	0.0028534798	N2261
0.0033268879	N10686	0.0032809197	N2260
0.0696449163	N12873	0.0545597598	N3860
0.062396799	N11271	0.0435631411	N2717
0.0496373083	N10887	0.056792326	N2563
0.07394523380000001	N10886	0.0483598662	N2562
0.7344684733	N10856	0.8780164565	N2553
2e-06	N10855	0.0067057781	N2552
0.1630579597	N10884	0.0686233773	N2560
0.0752661678	N10883	0.1212425299	N2559
0.8285042119	N10876	0.4987081544	N2554
0.60328482	N10868	0.5648810519	N2557
0.001601958	N10867	0.0002936261	N2556
0.0593488368	N11270	0.0387388031	N2716
0.07074176360000001	N11269	0.0321681268	N2715
0.1744748122	N11266	0.0609788996	N2714
0.3948956944	N10933	0.4637821563	N2644
0.1484767703	N10921	0.2229346514	N2638
0.1933650808	N10930	0.1094786949	N2643
0.0701328263	N10929	0.0843883354	N2642
1e-06	N10928	0.0642586934	N2641
0.0022081889	N10927	0.0635675343	N2639
0.0635300865	N11102	0.0595341411	N2637
0.0716550035	N10957	0.0604721323	N2583
0.0796845495	N10938	0.0503428364	N2571
0.072058983	N10937	0.0854421581	N2570
0.2122164209	N10936	0.2446816677	N2569
0.104813909	N10934	0.0850249063	N2568
0.1190328377	N10935	0.1473718907	N2567
0.19280969	N10956	0.2287892115	N2582
0.1011798471	N10940	0.0662625254	N2573
0.3379239518	N10939	0.42072776	N2572
0.0947987215	N10955	0.1066593229	N2581
0.1851573137	N10952	0.1216686508	N2580
0.1474774546	N10951	0.1623859953	N2579
0.0286129865	N10950	0.038539426	N2578
0.0346420581	N10948	0.0409184295	N2576
0.0312923183	N10949	0.0450959526	N2577
0.1405977999	N10943	0.0810142227	N2575
0.1528116511	N10941	0.1901169283	N2574
0.1175410796	N11100	0.0927817831	N2636
0.6279151904	N10964	0.4732990373	N2585
0.2401172688	N11094	0.1035428132	N2634
0.1374902674	N11092	0.1245794748	N2633
0.1515933714	N11012	0.1868779168	N2589
0.067618318	N11086	0.0789395878	N2632
0.0466572721	N11033	0.0590232736	N2603
0.0400118389	N11023	0.0413150203	N2595
0.0647032897	N11019	0.0859946796	N2593
0.0379884608	N11022	0.0714726166	N2594
0.1379248622	N11031	0.0666667741	N2602
0.0993339151	N11028	0.118092931	N2601
0.048356253	N11025	0.0691508247	N2600
0.0605615381	N11024	0.0708506492	N2599
0.021471078499999997	N11027	0.04979469	N2598
0.0613914316	N11026	0.0888021393	N2597
0.08252880480000001	N11051	0.0441342492	N2611
0.055131669	N11037	0.0600347782	N2606
0.2375147028	N11034	0.2517545551	N2605
0.20324694	N11047	0.0735017372	N2610
0.1410272483	N11041	0.2075182501	N2609
0.0138144137	N11040	0.0405134311	N2608
0.0488177362	N11046	0.0488924577	N2607
0.0468073058	N11082	0.0837298084	N2630
0.0430175414	N11081	0.0266443177	N2629
0.038702894700000004	N11080	0.0192956307	N2628
0.0294388778	N11079	0.018986496	N2627
0.0404485566	N11066	0.0542045402	N2619
0.0511892368	N11071	0.0557533306	N2622
0.054567663	N11070	0.0673938354	N2621
0.2568776985	N11073	0.3462275001	N2617
0.2522067044	N11061	0.3753278668	N2616
0.3213438232	N11059	0.4742109715	N2615
0.2018614269	N11057	0.1754771093	N2614
0.099786585	N11090	0.0663091586	N2591
0.1105298	N11088	0.0548156574	N2590
0.1828177483	N11262	0.1187621825	N2712
0.1132032861	N11260	0.0469265464	N2711
0.0704783437	N11259	0.0936382944	N2710
0.0501359453	N11255	0.0222132378	N2708
0.1472510651	N11182	0.1617128024	N2651
0.1518597437	N11181	0.1589988869	N2650
0.0526509151	N11253	0.0400961462	N2707
0.0879123003	N11198	0.1057195539	N2660
0.0797112047	N11187	0.0631444825	N2659
0.1218451348	N11186	0.1172238328	N2658
0.0388592477	N11185	0.046201528	N2657
0.0308403262	N11184	0.0230077786	N2656
0.2148577349	N11195	0.1167825459	N2655
0.0533989154	N11194	0.0314346149	N2654
0.0437889005	N11193	0.0717093002	N2653
0.0825633887	N11252	0.0949021095	N2706
0.2467031969	N11249	0.1817535946	N2705
0.2022447629	N11224	0.2344980673	N2678
0.0619097891	N11222	0.0612560344	N2676
0.30302652550000003	N11248	0.3706822238	N2704
0.0270829274	N11234	0.0236907868	N2688
0.0226281838	N11228	0.0160662214	N2682
0.0040390959	N11227	0.0025415939	N2681
0.003648462	N11226	0.0018612265	N2680
0.0033593025	N11225	0.0088268573	N2679
0.0229517204	N11233	0.0404713784	N2687
0.0018224827	N11231	0.0006210903	N2685
0.0026383046	N11230	0.0051744544	N2684
0.0031666405	N11229	0.0072399305	N2683
0.0323206754	N11247	0.0348365644	N2703
0.0032041845	N11235	0.000964965	N2689
0.0018254184	N11246	0.0004439967	N2702
0.0022286343	N11239	0.001170306	N2700
0.002063634	N11236	0.0018340936	N2696
0.0023718256	N11238	0.0003345827	N2699
0.0018269036	N11237	0.0012116931	N2698
0.0022526763	N11241	0.0011571064	N2695
0.001758	N11240	0.0012257633	N2694
0.0021591534	N11244	0.0011448027	N2693
0.0024461871	N11243	0.0008273435	N2692
0.0027765727	N11242	2.0817e-06	N2691
0.1582273504	N11214	0.0416878277	N2675
0.0474449236	N11201	0.0716807232	N2662
0.1469852329	N11199	0.0656777648	N2661
0.0501630976	N11213	0.0160240088	N2674
0.0596266981	N11212	0.0565048774	N2673
0.1749344969	N11203	0.2619118005	N2663
0.0990626162	N11211	0.0670981817	N2672
0.0359781422	N11210	0.0264303137	N2671
0.0846435986	N11209	0.0724557014	N2670
0.0419001231	N11208	0.033862289	N2669
0.0494567118	N11207	0.027083305	N2668
0.0619476204	N11206	0.076414468	N2667
0.0522703753	N11205	0.0300695949	N2666
0.0397767366	N11204	0.0638595668	N2665
0.1268533724	N11125	0.1115320851	N2647
0.1554312101	N11108	0.1517056033	N2646
0.21230186239999999	N11104	0.2374484558	N2645
0.8445526907	N10900	0.9524342147	N2566
2e-06	N10898	0.0167590025	N2564
0.084111789	N12872	0.0352316286	N3859
0.4470547764	N11319	0.4397511362	N2758
0.2202644153	N11294	0.1847570653	N2736
0.0913615037	N11277	0.0836028328	N2719
0.0888950547	N11293	0.0525732054	N2735
0.1205383049	N11282	0.1507539224	N2724
0.0729546597	N11281	0.0424005116	N2723
0.1127456023	N11278	0.1152477954	N2720
0.1083569453	N11280	0.1169291498	N2722
0.0565101533	N11279	0.0535532711	N2721
0.1769855396	N11292	0.1722615099	N2734
0.0761148608	N11291	0.073845668	N2733
0.0381922039	N11290	0.0324901293	N2732
0.0266988947	N11288	0.0177939643	N2731
0.0257674476	N11287	0.0182044358	N2730
0.0256845285	N11286	0.0199792778	N2729
0.0352745241	N11285	0.0292505673	N2728
0.0352754408	N11284	0.0344532004	N2727
0.315768402	N11316	0.1992384185	N2756
0.1156992542	N11315	0.0927677637	N2755
0.0897421977	N11295	0.0865430776	N2737
0.2284319983	N11312	0.117738444	N2754
0.0539408746	N11311	0.0672201996	N2753
0.0410515311	N11299	0.0347235318	N2741
0.0354895852	N11298	0.0298012361	N2740
0.027721403	N11297	0.0153085737	N2739
0.031855665500000005	N11296	0.0253582195	N2738
0.0340298051	N11310	0.0261296388	N2752
0.037209969	N11301	0.0366499668	N2743
0.090675362	N11300	0.1102547189	N2742
0.0338656708	N11308	0.018278184	N2750
0.0407202863	N11302	0.0318791556	N2744
0.0314916956	N11307	0.0218387126	N2749
0.049896141	N11304	0.0514977048	N2748
0.0544862063	N11303	0.0605119013	N2747
0.1063580993	N11306	0.1126941776	N2746
0.0247076356	N11305	0.0271333616	N2745
0.1052487386	N12871	0.0552103876	N3858
0.1229781386	N11354	0.095200561	N2842
0.6442596436	N11349	0.2958166815	N2841
0.1767983681	N11347	0.1331049059	N2840
0.0676306463	N11339	0.0463237098	N2835
0.1844476796	N11338	0.1733988724	N2834
0.1973892201	N11344	0.0441765599	N2839
0.2875744147	N11343	0.2859609883	N2838
0.0889394645	N11342	0.0932539206	N2837
0.2665545994	N11340	0.1936224083	N2836
0.7192160201	N11324	0.5006053729	N2833
0.1886126143	N11320	0.0576391832	N2832
0.0902661361	N11372	0.0898807198	N2767
0.1193038546	N11370	0.073367685	N2765
0.5715153331	N11364	0.5247721626	N2764
0.0405127233	N11363	0.0503949016	N2763
0.8024362212	N11360	0.4741554711	N2759
0.8603949663	N11356	0.6816901587	N2762
1e-06	N11355	0.0284243089	N2761
0.2529452941	N11484	0.2177686903	N2831
0.1335164557	N11483	0.2658096316	N2830
0.2606306674	N11482	0.2076782476	N2829
0.1577738882	N11440	0.1183132024	N2797
0.0424083444	N11428	0.0338907496	N2789
0.1092630862	N11426	0.0789625966	N2788
0.040827642	N11439	0.0344111382	N2796
0.0555020425	N11432	0.0577715322	N2795
0.0968176395	N11431	0.1506398587	N2794
0.005903457	N11430	0.0058957485	N2793
0.0055710067	N11429	0.0092042915	N2792
0.1396627448	N11436	0.0590387867	N2791
0.1215876422	N11434	0.0899374939	N2790
0.160359163	N11480	0.0794578777	N2828
0.0621690173	N11479	0.0975261215	N2827
0.1774756623	N11446	0.1645518536	N2802
0.075036831	N11445	0.0881132709	N2801
0.0629516014	N11444	0.0723716469	N2800
0.0014688387	N11442	0.0018268968	N2799
1e-06	N11443	0.001151306	N2798
0.0548113032	N11478	0.048550707	N2826
0.0384592547	N11477	0.0292781346	N2825
0.134586333	N11474	0.0247129834	N2824
0.1790106745	N11463	0.26826647	N2815
0.1815902966	N11462	0.1991047055	N2814
0.0095024011	N11461	0.003880691	N2813
0.0056050181	N11460	0.0099969004	N2812
0.0760373567	N11472	0.0466501787	N2823
0.0379085652	N11466	0.0327438219	N2818
0.0421890807	N11464	0.0494047144	N2816
0.0567431303	N11465	0.060024776	N2817
0.0404404884	N11471	0.0399802402	N2822
0.1548181683	N11470	0.1551420075	N2821
0.0026257984	N11469	0.0102632135	N2820
0.1861003248	N11467	0.1951138372	N2819
0.0980969628	N11456	0.0419174119	N2811
0.1247828033	N11455	0.1691472142	N2810
0.0805451589	N11451	0.0881473697	N2809
0.0596148076	N11450	0.074212	N2808
0.1189659845	N11454	0.1442021095	N2806
0.0124106726	N11453	0.0162370153	N2805
0.0091256266	N11452	0.0015895307	N2804
0.1928814523	N11448	0.1762293834	N2803
0.3410868485	N11423	0.1533141842	N2787
0.1297039633	N11383	0.1151313504	N2770
0.0760284062	N11380	0.0615607276	N2769
0.066115174	N11422	0.0714147759	N2786
0.0486741181	N11397	0.0356691382	N2777
0.19250792	N11395	0.1662381051	N2773
0.0701629546	N11394	0.0682140896	N2772
0.1268608073	N11392	0.1293872706	N2771
0.254885059	N11386	0.1231011155	N2776
0.1680927193	N11384	0.2119605013	N2775
0.0654715762	N11385	0.0497772958	N2774
0.1434514982	N11419	0.0448907123	N2785
0.0439522886	N11418	0.0346814847	N2784
0.1128086876	N11415	0.0471217016	N2783
0.0745483664	N11413	0.0953695753	N2782
0.0365940431	N11412	0.0254681244	N2781
0.2707448814	N11405	0.2052862109	N2780
0.0410226427	N11404	0.0468861631	N2779
0.1576400425	N11399	0.1441161195	N2778
0.1244799018	N12869	0.0995767549	N3854
0.1934093656	N12867	0.0575219123	N3853
0.0993283999	N12796	0.0967896725	N3852
0.2642501514	N12787	0.1927521909	N3851
0.1078433595	N11532	0.1380506339	N2890
0.3497370619	N11529	0.2097031466	N2889
0.0674165158	N11528	0.0458879089	N2888
0.27278	N11512	0.2929518531	N2875
4e-06	N11507	0.0253986162	N2870
3e-06	N11510	0.0099797506	N2873
3e-06	N11509	0.0004482829	N2872
3.3804e-06	N11508	0.0157345834	N2871
0.0815387306	N11527	0.0558283096	N2887
0.137155971	N11526	0.1427746096	N2886
0.0346103054	N11525	0.0196677759	N2885
0.0294730179	N11519	0.0204404361	N2881
0.0347416415	N11524	0.0111700018	N2884
0.0321481001	N11523	0.0333304076	N2883
0.0552856117	N11522	0.0753588638	N2882
0.1104960778	N11517	0.1184626194	N2880
2e-06	N11516	0.0046374787	N2879
2e-06	N11515	0.0243899239	N2878
0.0022504703	N11513	0.0041117944	N2877
0.0024264625	N11514	0.0023855685	N2876
0.1401675439	N11505	0.0900543242	N2869
0.0688621803	N11504	0.0690361516	N2868
0.0537324426	N11501	0.0702388518	N2867
0.0560146268	N11500	0.0552342986	N2866
0.0699601516	N11503	0.0887052616	N2865
0.0152738666	N11502	0.0439866667	N2864
0.1291274352	N11498	0.1143550377	N2863
0.0906496185	N12786	0.0902566238	N3850
0.0663457374	N11985	0.0330083212	N3264
0.2005785259	N11539	0.2750599793	N2897
0.0532180996	N11538	0.0616253252	N2896
0.0955727007	N11533	0.122499233	N2891
0.046083860399999996	N11537	0.0259453717	N2895
0.067582862	N11534	0.0871291682	N2892
0.0760108839	N11536	0.0961209302	N2894
0.0567933177	N11535	0.074980537	N2893
0.0650956401	N11984	0.0342968834	N3263
0.0769456656	N11574	0.0735786176	N2934
0.0753740854	N11573	0.0732647406	N2933
0.13094717	N11544	0.1453069389	N2912
0.1667259722	N11543	0.1423874536	N2911
0.095432842	N11542	0.1069222097	N2910
0.0560857006	N11541	0.0585013741	N2909
0.0461147939	N11572	0.0237523702	N2932
0.0473601299	N11571	0.0338877718	N2931
0.0515130607	N11570	0.0542613219	N2930
0.0381185074	N11569	0.0248535984	N2929
0.0634358134	N11549	0.0834537276	N2913
0.037476753	N11568	0.040900992	N2928
0.037255576	N11557	0.0396027364	N2927
0.0825839275	N11556	0.0784996486	N2926
0.035710624	N11551	0.036812892	N2921
0.028016412999999997	N11550	0.021448011	N2920
0.0390296071	N11555	0.0269659654	N2925
0.0405341874	N11554	0.0480536157	N2924
0.0261981137	N11553	0.0231919259	N2923
0.0238445421	N11552	0.0124332547	N2922
0.1684167376	N11563	0.0993408178	N2919
0.018977294800000002	N11559	0.0136497018	N2915
0.0218218395	N11558	0.0155622222	N2914
0.0186244068	N11562	0.0164531301	N2918
0.0641066908	N11560	0.0950911884	N2917
0.0316701099	N11561	0.0380324522	N2916
0.0568576366	N11590	0.0563543485	N2908
0.132931417	N11576	0.1370571223	N2898
0.2648171109	N11588	0.2196104242	N2907
0.0409461256	N11582	0.0303572005	N2901
0.0458550827	N11580	0.0474861467	N2900
0.0785156345	N11581	0.1005505543	N2899
0.0339148932	N11587	0.0346999445	N2906
0.0318495909	N11583	0.0256486282	N2902
0.031708755	N11586	0.0242880031	N2905
0.0278550474	N11584	0.0501801807	N2903
0.0285197864	N11585	0.0283931069	N2904
0.0721382239	N11982	0.0727144766	N3262
0.067817524	N11981	0.0435395652	N3261
0.0479156279	N11980	0.0540867062	N2991
0.0512363437	N11916	0.0465492464	N2943
0.0611135605	N11915	0.0495274622	N2942
0.0864775662	N11901	0.1019562813	N2937
0.0952967096	N11913	0.0760382289	N2941
0.041689992	N11908	0.0302708981	N2940
0.1503154343	N11906	0.1785488318	N2939
0.0367892713	N11912	0.0376335709	N2938
0.0458503019	N11979	0.065135215	N2990
0.0325991649	N11927	0.0276628118	N2949
0.0921927257	N11926	0.1080586251	N2948
0.0360603712	N11921	0.0435299374	N2945
0.0384673287	N11920	0.0225536284	N2944
0.1747157153	N11923	0.1437056865	N2947
0.0407964345	N11922	0.0425160281	N2946
0.031960916	N11978	0.0224091775	N2989
0.0341735119	N11977	0.022438799	N2988
0.0296318138	N11949	0.0430579781	N2955
0.0920619184	N11946	0.0351831492	N2954
0.0510588089	N11945	0.0655504674	N2953
0.0322838644	N11944	0.0284140566	N2952
0.0407276147	N11943	0.0519313167	N2951
0.0878411391	N11973	0.0526331319	N2986
0.0369730763	N11972	0.0415940508	N2985
0.029866449499999996	N11963	0.0296492728	N2984
0.0343295483	N11962	0.0435046246	N2983
0.0289901712	N11961	0.0290751592	N2982
0.0358575746	N11960	0.0408184486	N2981
0.0499060618	N11954	0.071006404	N2975
0.037826458	N11959	0.0372444332	N2980
0.0236820625	N11958	0.0271703189	N2979
0.028506497	N11957	0.0229382183	N2978
0.0193677176	N11955	0.0146938935	N2976
0.0272720081	N11971	0.0281665776	N2974
0.0354701915	N11965	0.0392695253	N2969
0.066658602	N11969	0.0411620092	N2973
0.0507947188	N11968	0.0701674395	N2972
0.0334002648	N11967	0.0291120113	N2971
0.0477077728	N11966	0.0600347856	N2970
0.101741098	N11951	0.0786007447	N2968
0.11280897209999999	N11950	0.1173669047	N2967
